number,E,index,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,displ_Bi,displ_Fe,displ_O,norm,min_d
111,-32.674234255,POSCAR4856,0.0,0.0,0.0,0.0,-0.5,0.0,-0.49,0.0,0.0,0.0,0.59,0.0,0.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.685,0.103,0.695,1.156,1.834
112,-32.711997461875,POSCAR4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.05,0.63,0.0,0.0,-0.23,0.0,0.27,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.694,0.123,0.528,1.279,1.837
113,-32.70422215125,POSCAR4903,-0.52,0.11,0.0,0.0,-0.59,0.0,0.0,0.0,0.0,0.0,0.0,-0.43,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.487,1.13,1.829
114,-32.9845369125,POSCAR4914,0.0,0.2,0.0,0.48,-0.21,0.0,0.0,0.0,0.0,0.0,0.89,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.0,0.563,1.059,1.901
115,-32.36731554,POSCAR4923,0.0,0.0,0.0,-1.05,1.14,-0.66,0.19,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716,0.109,0.477,1.701,1.904
116,-29.59503327125,POSCAR4925,0.0,0.0,0.0,0.0,-1.0,0.0,0.09,0.0,-0.97,0.0,0.0,0.0,0.0,1.2,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.12,1.095,1.93,1.851
117,-32.977019333125,POSCAR4929,0.0,0.5,0.0,0.0,0.0,0.0,0.53,0.0,-0.66,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.352,0.058,0.479,1.042,1.824
118,-32.813288950625,POSCAR4930,0.0,0.0,0.0,0.0,-0.44,0.0,-0.22,0.0,0.0,1.15,0.0,0.0,0.31,0.0,0.0,0.0,0.0,-0.23,0.0,0.0,0.0,0.485,0.083,0.683,1.309,1.934
119,-31.290808236875,POSCAR4938,0.0,0.0,0.0,0.0,-0.7,0.0,1.16,0.0,0.0,0.35,0.15,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,1.517,0.26,0.797,1.416,1.808
120,-32.598418448125,POSCAR4943,0.0,0.0,0.0,1.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.22,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.609,0.071,0.379,1.371,1.842
121,-32.663962045625,POSCAR4944,0.0,0.0,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22,0.0,0.0,0.48,0.1,0.52,0.0,0.631,0.154,0.416,0.798,1.803
122,-32.818081628125,POSCAR4960,0.0,0.0,0.0,0.0,0.62,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.63,0.0,0.0,-0.27,0.0,0.17,0.0,0.598,0.066,0.508,0.957,1.862
123,-32.807314183125,POSCAR4962,0.0,0.0,0.0,0.0,0.0,0.12,0.0,-0.3,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34,0.26,0.565,0.094,0.379,0.89,1.836
124,-33.191880465,POSCAR4981,0.0,0.11,-0.26,0.0,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,-0.57,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.463,0.871,1.908
125,-33.0575901575,POSCAR5012,0.0,0.0,0.0,0.39,-0.36,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,-0.32,0.0,0.0,0.0,0.531,0.119,0.614,1.243,1.926
126,-32.749459675625,POSCAR5028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.76,-0.4,0.0,0.0,0.0,0.0,0.0,-0.98,0.91,-0.19,0.545,0.311,0.738,1.601,1.801
127,-32.912648448125,POSCAR5044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.0,-1.14,0.0,0.09,0.0,-0.55,0.0,0.18,0.0,0.317,0.098,0.713,1.308,1.9
128,-32.151408575,POSCAR5053,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,-0.81,0.72,-0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.508,0.067,0.565,1.392,1.823
129,-32.947943986875,POSCAR5102,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,-0.09,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.307,0.016,0.658,1.073,1.859
130,-33.05897252125,POSCAR5122,0.0,0.44,0.0,0.0,0.08,0.0,0.0,-0.27,0.0,-0.18,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.039,0.616,0.83,1.876
131,-33.01475354625,POSCAR5126,-0.44,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,-0.19,0.0,0.0,0.5,0.067,0.63,1.181,1.914
132,-33.197512455625,POSCAR5128,0.0,0.0,0.0,-0.35,0.0,0.0,0.0,0.0,0.0,-0.77,0.0,0.6,0.0,0.0,-0.11,0.0,0.0,0.0,-0.09,0.0,0.0,0.229,0.011,0.568,1.047,1.945
133,-32.34285024,POSCAR5143,-0.07,-0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,-0.16,0.0,-0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.0,0.627,1.265,1.836
134,-32.4039189525,POSCAR5146,0.0,0.0,0.0,-0.2,0.0,-0.82,0.0,0.0,0.98,0.0,-0.13,0.0,0.0,-1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599,0.135,0.903,1.658,1.894
135,-32.757673446875,POSCAR5159,0.0,0.0,0.0,0.0,0.0,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,-0.97,0.43,0.0,-0.21,0.0,0.0,0.0,0.0,0.308,0.054,0.824,1.097,1.936
136,-30.6749979,POSCAR5173,0.0,0.0,0.0,0.0,-0.93,0.0,0.86,0.0,0.83,0.0,0.14,0.0,0.0,-0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.313,0.974,1.723,1.805
137,-32.866026595,POSCAR5174,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,-0.9,0.0,-1.17,0.69,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.492,0.126,0.527,1.891,1.905
138,-32.37979971,POSCAR5176,0.0,-0.73,0.0,0.0,-0.11,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.07,0.0,-0.49,0.0,0.0,0.0,0.557,0.086,0.768,1.294,1.808
139,-33.0092678325,POSCAR5186,0.0,0.0,0.0,0.0,-0.56,0.0,0.0,0.0,0.0,-0.53,0.62,-0.1,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.387,0.002,0.468,1.025,1.939
140,-32.795263325,POSCAR5193,0.0,-0.58,0.0,0.0,0.0,0.0,-0.11,0.0,0.0,0.0,0.0,0.0,0.57,1.04,0.0,0.0,0.0,-0.08,0.0,0.0,0.0,0.362,0.036,0.878,1.327,1.892
141,-33.19296694875,POSCAR5200,0.0,0.0,0.29,0.0,0.0,0.12,0.0,0.0,0.0,-0.23,0.0,-0.94,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.027,0.597,1.033,1.905
142,-32.772990645625,POSCAR5206,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.72,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.82,0.281,0.042,0.766,1.626,1.88
143,-32.951290974375,POSCAR5212,0.0,0.0,0.0,0.0,0.0,-0.58,0.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,0.3,0.0,0.0,0.0,0.0,-0.25,0.0,0.409,0.099,0.322,0.81,1.895
144,-32.17991388125,POSCAR5227,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.47,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,-0.1,0.762,0.141,0.728,1.243,1.814
145,-32.9415029475,POSCAR5254,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,-0.65,0.0,-0.43,0.0,0.0,0.0,-0.38,0.346,0.02,0.654,0.925,1.891
146,-33.12636360625,POSCAR5287,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,-0.49,-0.76,-0.17,0.0,0.0,0.0,-0.52,0.0,0.0,0.0,0.0,0.0,0.112,0.003,0.714,1.061,1.95
147,-33.170799480625,POSCAR5294,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.75,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24,0.155,0.012,0.528,1.037,1.925
148,-31.3154423575,POSCAR5295,0.0,0.4,0.0,0.0,-1.01,0.0,0.56,0.0,0.0,0.0,-0.3,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944,0.126,0.647,1.324,1.84
149,-32.63180361125,POSCAR5311,0.0,0.0,0.0,0.0,0.0,0.76,0.0,-0.75,0.0,0.0,-1.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.59,0.21,0.099,0.846,1.617,1.82
150,-32.969703334375,POSCAR5314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.64,0.0,0.0,0.0,0.25,0.0,0.22,0.0,0.19,-0.6,0.0,0.374,0.161,0.552,0.957,1.869
151,-32.6554675175,POSCAR5315,0.0,0.0,-0.17,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46,-0.69,0.0,0.0,-0.33,0.0,0.475,0.089,0.488,0.914,1.876
152,-32.44906673625,POSCAR5318,0.56,0.0,0.0,0.77,-0.95,0.0,0.0,0.0,-0.35,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.618,0.051,0.471,1.464,1.815
153,-33.1051449525,POSCAR5350,0.0,0.0,0.0,0.0,0.0,-0.64,0.0,0.36,0.0,-0.51,0.07,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251,0.109,0.494,1.113,1.935
154,-32.707511290625,POSCAR5355,0.0,0.0,0.0,0.0,0.0,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.35,0.0,-0.52,0.0,0.61,0.586,0.083,0.556,0.931,1.88
155,-32.888696530625,POSCAR5363,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.17,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,-0.18,0.47,0.0,0.438,0.138,0.616,1.032,1.859
156,-33.0406382775,POSCAR5421,0.0,-0.69,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.67,0.45,0.0,-0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.034,0.626,1.148,1.841
157,-32.096546064375,POSCAR5449,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,-0.29,0.0,-0.87,0.0,0.0,0.0,0.0,0.0,-0.37,0.0,-0.89,0.0,0.0,0.695,0.111,0.7,1.332,1.84
158,-31.68204732,POSCAR5464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-1.08,0.0,0.0,0.0,0.0,-0.63,-0.44,0.0,-0.42,0.0,0.0,0.382,0.055,0.912,1.403,1.805
159,-32.35080850875,POSCAR5466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,0.0,0.12,0.0,0.0,0.0,1.01,0.0,0.71,0.14,0.0,0.0,0.0,0.422,0.025,0.739,1.253,1.836
160,-32.58304386375,POSCAR5522,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.0,0.0,-0.4,0.56,0.0,0.0,-0.08,0.0,0.3,0.0,0.0,0.0,0.0,0.726,0.157,0.681,1.03,1.861
161,-32.94866196125,POSCAR5571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,-0.07,0.0,0.91,0.0,1.14,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.019,0.454,1.514,1.925
162,-32.84422116375,POSCAR5622,0.52,0.0,-0.64,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,-0.43,0.0,0.0,0.0,0.0,0.503,0.0,0.487,1.053,1.819
163,-9999.0,POSCAR5623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,0.0,0.66,1.13,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.218,0.037,0.897,1.568,1.826
164,-31.8291957175,POSCAR5629,-0.31,0.0,0.0,0.1,0.0,0.0,0.29,0.0,0.0,1.11,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317,0.065,1.04,1.442,1.884
165,-32.28630515875,POSCAR5657,0.46,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.95,0.0,0.0,-0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.251,0.0,0.749,1.163,1.825
166,-33.0530588225,POSCAR5672,0.0,0.0,0.0,0.0,0.0,0.41,-0.98,0.06,0.62,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.114,0.445,1.366,1.913
167,-33.05655565,POSCAR5676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.83,0.0,-1.16,-0.72,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488,1.626,1.938
168,-33.02621321375,POSCAR5683,0.0,-0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34,0.0,-0.67,0.0,-0.18,0.0,0.0,0.0,-0.43,0.0,0.0,0.417,0.052,0.473,1.086,1.85
169,-31.87811795,POSCAR5686,0.0,0.58,0.0,0.0,-0.89,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,-0.42,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.829,0.0,0.686,1.415,1.857
170,-32.8448330475,POSCAR5700,0.0,0.0,0.0,0.0,0.0,-0.89,0.0,0.79,0.0,0.0,0.75,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.41,0.0,0.0,0.31,0.133,0.7,1.519,1.924
171,-32.12837082,POSCAR5705,0.0,0.0,0.0,0.0,-0.89,0.0,0.3,0.0,0.0,-0.19,0.0,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.905,0.145,0.436,1.086,1.822
172,-31.90647467875,POSCAR5746,0.0,0.0,0.0,0.0,0.0,0.0,-0.41,0.0,0.0,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.15,-0.74,0.0,0.888,0.27,0.594,1.131,1.826
173,-33.01566947875,POSCAR5750,-0.46,0.5,0.0,0.0,0.0,0.0,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0,0.0,0.0,-0.07,0.0,0.0,0.316,0.05,0.295,0.798,1.893
174,-33.136174755,POSCAR5758,0.0,0.0,0.18,0.12,-0.41,0.0,0.0,0.0,0.0,0.26,0.0,-0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.0,0.511,1.002,1.922
175,-32.78817414,POSCAR5759,0.0,0.0,0.0,-0.28,-0.07,0.0,0.0,0.0,0.0,0.0,-1.06,-1.12,-0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.688,1.845,1.941
176,-33.0531161375,POSCAR5760,0.17,0.0,0.0,0.06,0.0,0.0,0.0,-0.26,0.59,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.378,0.064,0.647,1.043,1.865
177,-32.48107648875,POSCAR5762,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.2,-0.13,0.0,-0.6,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.04,0.907,1.059,1.935
178,-33.06253643,POSCAR5765,-0.33,0.0,0.0,0.0,0.0,-0.07,-0.19,0.0,0.0,-0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.418,0.055,0.6,1.056,1.924
179,-32.77978817375,POSCAR5789,0.0,0.0,0.0,0.0,-0.56,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.37,0.27,0.0,0.0,0.0,-0.36,0.0,0.0,0.433,0.044,0.577,1.187,1.918
180,-32.87807355625,POSCAR5791,0.83,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,0.0,0.0,0.0,1.07,0.7,0.0,0.0,-0.42,0.0,0.0,0.0,0.0,0.0,0.46,0.012,0.658,1.583,1.855
181,-31.99103158375,POSCAR5803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,-0.27,1.08,0.0,0.0,-0.11,-0.54,0.0,0.0,0.0,0.348,0.095,0.973,1.426,1.86
182,-33.14886180625,POSCAR5863,0.0,0.0,0.0,-0.46,0.0,0.0,-0.14,0.0,0.0,0.66,-0.34,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361,0.031,0.355,0.944,1.94
183,-33.0000737775,POSCAR5868,0.0,0.0,0.0,0.0,-0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.61,-0.14,0.26,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.347,0.0,0.582,1.191,1.936
184,-31.97311984,POSCAR5884,0.39,0.0,0.0,-0.19,0.0,0.0,0.0,-0.66,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.35,0.0,0.0,0.676,0.104,0.813,1.344,1.806
185,-32.615228155,POSCAR5903,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,-1.08,0.0,0.0,0.74,0.0,0.0,-0.89,0.0,-0.27,0.0,0.0,0.0,0.0,0.41,0.057,0.792,1.76,1.851
186,-31.84745701,POSCAR5917,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,0.0,-0.14,0.0,0.0,1.09,0.0,-0.21,0.0,0.0,0.0,0.0,0.445,0.0,1.176,1.406,1.864
187,-32.33246224125,POSCAR5922,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67,0.33,0.0,0.66,-0.34,0.0,0.0,0.463,0.123,0.706,1.116,1.826
188,-32.62759384625,POSCAR5925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,-0.45,0.0,0.0,0.0,-0.39,-0.53,0.0,0.0,0.0,-0.23,0.321,0.013,0.695,1.307,1.861
189,-32.91195938625,POSCAR5926,0.0,0.0,0.0,0.0,-0.17,0.0,0.0,0.0,-0.47,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.35,0.572,0.086,0.481,0.71,1.857
190,-33.1147821275,POSCAR5928,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.44,0.0,-0.5,0.0,-0.46,0.0,0.0,0.0,0.0,0.0,0.163,0.003,0.65,0.88,1.914
191,-32.601088203125,POSCAR5939,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,-0.92,0.0,0.0,0.0,0.74,0.82,0.0,0.0,0.0,0.35,0.0,0.0,0.495,0.118,0.811,1.559,1.911
192,-32.923337205,POSCAR5950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,0.0,0.13,-0.58,0.0,0.0,0.0,-0.12,0.0,0.0,0.0,-0.55,0.0,0.539,0.182,0.559,0.894,1.868
193,-32.022862395,POSCAR5969,0.19,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,1.07,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.0,0.941,1.56,1.841
194,-33.079764385,POSCAR5971,0.0,0.0,0.0,-0.64,0.32,0.0,0.32,0.0,0.0,0.0,0.06,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.463,0.072,0.537,1.249,1.938
195,-32.76966657875,POSCAR5976,0.0,0.0,0.0,0.0,0.0,-0.73,0.0,0.0,0.86,0.0,0.0,0.0,0.77,0.62,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.575,0.12,0.816,1.519,1.884
196,-32.935832095,POSCAR5979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.21,0.0,0.48,0.0,0.66,0.0,-0.33,0.0,0.0,0.0,0.0,0.558,0.072,0.597,1.034,1.871
197,-32.7591624175,POSCAR5994,0.0,0.0,0.0,0.21,0.0,0.58,-0.68,0.0,0.0,0.92,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.11,0.715,1.531,1.85
198,-32.464101585,POSCAR6006,0.0,0.0,0.0,-0.23,0.0,-1.09,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.655,0.181,0.536,1.89,1.846
199,-32.7642689575,POSCAR6010,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,-0.92,0.13,-0.88,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.2,0.004,0.899,1.431,1.896
200,-32.595774126875,POSCAR6020,0.0,-0.69,0.0,0.0,0.0,0.0,0.0,0.21,-0.44,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,-0.13,0.0,0.0,0.0,0.568,0.058,0.785,1.185,1.809
201,-33.185452775,POSCAR6060,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.18,0.0,-0.71,0.0,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,0.222,0.048,0.581,0.88,1.912
202,-33.001044525625,POSCAR6070,0.0,0.0,-0.27,0.0,0.56,0.0,0.0,0.0,-0.16,-0.87,0.0,0.0,0.0,0.0,0.0,-0.22,0.0,0.0,0.0,0.0,0.0,0.472,0.023,0.613,1.103,1.884
203,-32.9061798125,POSCAR6078,0.66,0.0,-0.23,0.0,0.0,0.0,0.0,0.16,0.0,0.0,-0.58,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373,0.023,0.571,1.069,1.805
204,-32.90626159625,POSCAR6083,0.2,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.24,-0.67,0.0,0.0,0.0,-0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.187,0.0,0.881,1.221,1.93
205,-32.457748536875,POSCAR6132,-0.55,0.0,0.0,0.0,0.0,-0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.78,0.0,-0.09,0.707,0.112,0.473,1.027,1.806
206,-32.838112169375,POSCAR6133,-0.19,-0.32,0.0,0.0,0.0,-0.6,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.506,0.095,0.458,1.068,1.82
207,-31.676553641875,POSCAR6161,0.0,0.0,0.0,-0.48,0.0,0.0,-0.63,0.3,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.0,0.855,0.364,0.767,1.449,1.845
208,-33.1899456075,POSCAR6174,0.0,0.57,-0.3,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.98,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.034,0.508,1.242,1.876
209,-32.812392146875,POSCAR6186,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.36,-0.1,0.0,0.65,0.0,0.0,0.48,0.081,0.468,0.809,1.914
210,-32.653621011875,POSCAR6218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,0.71,0.0,0.0,0.23,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.375,0.057,0.955,1.127,1.801
211,-32.243951964375,POSCAR6230,0.0,0.28,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.13,0.0,0.0,0.67,0.674,0.035,0.747,1.253,1.835
212,-32.604156529375,POSCAR6234,0.0,0.0,0.0,0.0,-0.23,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-0.5,0.0,0.0,0.0,0.46,0.0,0.831,0.229,0.58,0.926,1.838
213,-32.528568656875,POSCAR6249,0.0,0.0,0.0,-0.56,0.0,0.0,0.0,0.0,-0.29,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,-0.38,0.0,0.28,0.636,0.067,0.665,1.25,1.805
214,-32.9798446225,POSCAR6252,0.18,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.81,0.42,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.176,0.005,0.727,1.181,1.919
215,-32.80275114625,POSCAR6253,0.0,0.0,0.0,0.0,0.41,0.0,0.11,0.0,0.26,0.0,0.0,0.0,0.0,0.38,0.0,0.0,-0.31,0.0,0.0,0.0,0.0,0.634,0.062,0.452,0.699,1.901
216,-32.85143765125,POSCAR6257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,0.0,0.0,0.21,0.0,-0.47,0.2,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.415,0.069,0.563,0.743,1.827
217,-32.642375196875,POSCAR6265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.08,0.0,0.48,0.0,0.36,0.65,0.35,0.0,0.0,0.0,0.0,0.0,0.065,0.002,0.934,1.439,1.829
218,-33.15470736625,POSCAR6290,0.1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.55,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.243,0.0,0.613,0.897,1.89
219,-33.070029805,POSCAR6303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,0.3,0.0,0.0,0.0,0.86,-0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.375,0.061,0.612,1.112,1.878
220,-32.65130799125,POSCAR6310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.8,0.12,0.0,0.27,0.0,-0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.562,0.094,0.884,1.259,1.895
221,-33.085714146875,POSCAR6330,0.0,0.0,0.0,0.0,0.0,0.0,-0.41,0.0,-0.06,-0.58,0.0,0.0,-0.31,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.475,0.109,0.449,0.848,1.914
