number,E,index,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,displ_Bi,displ_Fe,displ_O,norm,min_d
765,-9999.0,POSCAR114214,0.0,0.0,0.0,0.0,-0.16,0.0,0.64,0.14,0.0,-0.64,-0.95,0.0,-0.56,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.754,0.158,1.046,1.802,1.807
766,-9999.0,POSCAR114222,0.0,0.62,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,-0.53,-0.52,-0.94,-0.26,0.0,0.0,0.0,0.12,0.0,0.0,0.717,0.146,0.877,1.524,1.817
767,-9999.0,POSCAR114623,0.0,-0.35,0.0,0.0,0.0,0.0,0.43,0.0,-0.59,-0.92,0.0,0.0,0.0,-0.41,-0.55,0.0,0.0,0.11,0.0,0.0,0.0,0.35,0.055,0.754,1.409,1.853
768,-9999.0,POSCAR114731,0.07,0.0,0.0,-0.37,0.0,0.0,0.0,-0.48,0.46,-0.49,-0.34,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.052,0.956,1.504,1.911
769,-9999.0,POSCAR114738,0.0,0.0,0.0,0.65,-0.94,0.0,0.0,0.0,0.0,-0.49,0.22,0.0,0.0,0.0,0.44,0.0,-0.56,0.0,0.0,0.26,0.0,0.576,0.07,0.623,1.473,1.807
770,-9999.0,POSCAR115008,0.0,0.0,0.0,0.0,0.0,-1.01,0.0,0.98,-0.41,0.0,-0.55,0.2,-0.9,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.474,0.169,0.51,1.86,1.899
771,-9999.0,POSCAR115133,0.0,-0.24,0.0,0.0,0.0,0.0,0.56,0.16,-1.17,0.0,-0.7,0.69,0.0,0.0,0.0,-0.26,0.0,0.0,0.0,0.0,0.0,0.552,0.051,0.605,1.673,1.809
772,-9999.0,POSCAR115142,0.0,-0.19,0.0,-0.51,0.65,0.0,0.32,0.0,0.0,0.62,0.0,0.0,0.79,0.0,0.0,-0.22,0.0,0.0,0.0,0.0,0.0,0.422,0.072,0.592,1.37,1.897
773,-9999.0,POSCAR115179,0.0,0.0,0.0,0.0,0.0,0.0,-1.01,0.0,0.8,0.0,-0.49,0.21,0.0,0.58,0.74,0.0,0.0,0.0,-0.37,0.0,0.0,0.324,0.156,0.645,1.722,1.915
774,-9999.0,POSCAR115695,0.0,0.0,0.0,0.41,-0.16,0.0,0.61,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.31,0.44,0.0,0.599,0.202,0.593,1.134,1.824
775,-9999.0,POSCAR115804,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.65,0.23,-0.99,0.0,-0.66,-0.64,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.547,0.094,0.672,1.533,1.861
776,-9999.0,POSCAR115869,0.0,0.0,0.0,-0.64,0.87,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.52,0.67,0.37,0.0,0.0,0.0,0.0,0.0,0.554,0.076,0.671,1.681,1.918
777,-9999.0,POSCAR116941,0.0,0.0,0.0,-0.37,-0.72,0.0,1.16,-0.08,0.26,-0.82,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.818,0.29,1.201,2.04,1.825
778,-9999.0,POSCAR116943,0.0,0.88,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,-0.39,0.0,0.0,0.6,0.8,-0.32,0.0,0.0,0.0,0.0,0.0,0.707,0.045,0.721,1.452,1.819
779,-9999.0,POSCAR117125,0.0,0.0,0.0,0.0,0.0,0.2,1.02,-0.92,0.0,0.5,-0.72,0.0,0.0,0.4,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.64,0.214,0.884,1.695,1.828
780,-9999.0,POSCAR117130,-0.4,0.6,-0.63,0.0,0.0,-0.33,0.0,0.0,0.41,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.411,0.054,0.828,1.647,1.817
781,-9999.0,POSCAR117223,0.0,0.0,-0.14,0.0,-0.51,-0.34,0.0,0.0,0.0,0.0,0.56,0.38,0.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.72,0.0,0.704,0.217,0.573,1.418,1.807
782,-9999.0,POSCAR117755,0.0,0.0,-0.58,0.0,-0.77,0.0,-0.32,0.0,0.0,0.0,0.4,0.0,0.29,1.13,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.891,0.072,0.814,1.696,1.826
783,-9999.0,POSCAR117822,0.36,-0.63,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.66,0.0,0.0,0.0,0.46,-0.37,0.0,0.701,0.132,0.69,1.404,1.873
784,-9999.0,POSCAR117907,0.0,0.0,0.27,-0.27,0.0,0.57,-0.73,0.0,0.0,0.99,0.0,-0.15,0.0,0.0,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.541,0.116,0.827,1.466,1.886
785,-9999.0,POSCAR118042,0.0,0.0,0.0,-1.03,0.57,0.19,0.38,-0.18,-0.59,-1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.049,0.824,1.758,1.944
786,-9999.0,POSCAR118114,-0.62,-0.68,0.69,0.0,0.0,0.0,0.0,0.0,-0.31,0.0,-0.2,-0.35,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.567,0.045,0.546,1.398,1.816
787,-9999.0,POSCAR118404,0.0,0.0,0.0,0.0,0.0,0.96,0.0,-0.59,0.0,-0.23,0.0,0.61,0.17,0.0,0.68,0.0,0.0,0.0,0.0,-0.21,0.0,0.355,0.158,0.73,1.493,1.918
788,-9999.0,POSCAR118504,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.93,0.45,0.0,-0.74,-1.07,0.48,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.924,0.134,0.97,1.776,1.842
789,-9999.0,POSCAR118620,0.97,-0.22,-0.6,0.0,0.0,0.0,-0.42,0.0,0.35,-0.99,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.391,0.06,0.782,1.672,1.827
790,-9999.0,POSCAR118737,0.0,0.0,0.0,0.15,-0.18,0.0,0.0,0.0,-0.26,0.0,0.94,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.76,-0.72,0.0,0.43,0.246,0.743,1.481,1.873
791,-9999.0,POSCAR118943,0.0,0.0,-0.19,0.0,0.0,0.49,0.0,0.0,-0.77,-0.86,0.0,-0.21,0.48,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452,0.085,0.757,1.393,1.858
792,-9999.0,POSCAR118960,0.0,0.0,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,-1.2,0.5,-0.64,0.0,0.0,0.0,0.12,0.0,0.0,-0.32,0.78,0.703,0.098,0.929,1.821,1.833
793,-9999.0,POSCAR119222,0.0,0.0,0.0,0.0,0.48,0.0,0.34,0.0,-0.3,-0.47,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,-0.86,0.0,0.724,0.231,0.651,1.294,1.817
794,-9999.0,POSCAR119474,0.0,0.0,0.22,0.31,-0.66,0.0,0.0,-0.21,0.0,0.48,-0.45,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.03,0.67,1.233,1.911
795,-9999.0,POSCAR119607,0.24,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,-0.42,0.97,-0.82,0.39,0.0,0.0,-0.26,0.0,0.0,0.0,0.0,0.0,0.524,0.002,0.574,1.578,1.896
796,-9999.0,POSCAR119705,0.0,0.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.77,0.0,0.48,0.0,0.0,0.78,-0.26,0.0,0.58,-0.49,0.0,0.354,0.143,0.951,1.442,1.811
797,-9999.0,POSCAR119992,-0.21,-0.17,0.64,0.0,0.0,0.55,0.76,-0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31,0.0,0.0,0.561,0.204,0.485,1.489,1.804
798,-9999.0,POSCAR120173,-0.95,0.26,0.0,-0.62,0.44,0.0,0.0,0.0,0.0,-0.48,0.0,0.11,0.0,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.617,0.0,0.648,1.376,1.834
799,-9999.0,POSCAR120306,0.65,-0.34,0.0,0.0,0.0,0.0,0.0,0.29,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.54,0.0,0.23,0.0,0.615,0.118,0.644,1.294,1.822
800,-9999.0,POSCAR120320,-0.19,0.0,0.0,0.0,0.54,-0.76,0.0,1.17,-0.38,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.58,0.105,0.505,1.718,1.855
801,-9999.0,POSCAR120340,0.0,-0.46,0.0,0.0,0.19,-0.71,0.0,0.0,0.35,-0.46,0.0,-1.0,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,0.137,0.744,1.584,1.868
802,-9999.0,POSCAR120382,0.18,-0.09,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,1.08,-0.86,0.0,-0.93,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.399,0.082,0.842,1.845,1.817
803,-9999.0,POSCAR120495,0.0,-0.33,0.0,0.44,0.0,-0.43,0.47,0.0,0.0,-0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,0.39,0.699,0.117,0.575,1.207,1.858
804,-9999.0,POSCAR120749,0.0,0.0,0.0,0.0,0.26,0.0,1.08,0.0,-0.81,0.0,-0.65,0.29,0.0,0.0,0.54,0.35,0.0,0.0,0.0,0.0,0.0,0.337,0.164,0.657,1.677,1.914
805,-9999.0,POSCAR120798,0.0,0.0,-0.16,0.63,-0.49,-0.3,0.0,0.0,0.0,-1.09,0.56,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.067,0.633,1.522,1.906
806,-9999.0,POSCAR120802,0.0,0.0,0.0,0.22,0.0,0.0,0.47,0.08,0.0,0.0,1.18,0.0,1.17,0.0,-0.89,-0.27,0.0,0.0,0.0,0.0,0.0,0.493,0.114,0.896,1.975,1.894
807,-9999.0,POSCAR120809,-0.25,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.53,0.0,1.19,0.0,0.0,-0.32,0.0,0.0,0.0,-0.5,0.0,0.444,0.134,0.666,1.537,1.85
808,-9999.0,POSCAR121099,-0.85,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22,-0.4,0.0,0.67,0.42,0.0,0.0,0.22,0.0,0.0,0.0,0.384,0.039,0.593,1.652,1.846
809,-9999.0,POSCAR121273,0.0,0.0,0.0,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,-1.03,0.8,-0.55,-0.84,-0.79,0.0,0.0,0.0,0.0,-0.29,0.0,0.297,0.078,0.605,1.871,1.919
810,-9999.0,POSCAR121387,0.0,0.0,0.1,0.0,0.0,-0.57,0.4,0.85,-1.01,0.0,-0.67,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.06,0.693,1.846,1.9
811,-9999.0,POSCAR121419,0.0,-0.16,0.45,0.0,-0.96,0.0,1.18,0.0,-0.97,0.73,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735,0.171,0.935,2.005,1.85
812,-9999.0,POSCAR121483,0.0,0.0,0.0,0.0,0.0,0.0,0.72,-0.24,-0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.77,-0.11,0.0,0.36,-0.56,0.0,0.359,0.179,0.68,1.404,1.872
813,-9999.0,POSCAR121506,0.0,0.0,0.0,0.0,0.35,0.67,0.0,-1.19,0.0,-0.25,0.0,-0.34,-0.35,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,0.646,0.066,0.561,1.538,1.868
814,-9999.0,POSCAR121663,0.0,-0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,-0.41,0.58,0.0,0.16,0.0,-0.44,-0.15,0.0,0.0,0.0,0.0,0.544,0.003,0.82,1.486,1.837
815,-9999.0,POSCAR121785,0.0,0.0,0.0,0.0,1.12,0.0,-0.56,0.0,-0.73,-0.37,0.0,0.0,0.0,1.01,0.0,0.0,0.07,-0.21,0.0,0.0,0.0,1.937,0.258,1.08,1.818,1.802
816,-9999.0,POSCAR121789,0.0,0.0,0.0,-0.12,0.0,0.17,0.0,0.0,0.0,0.56,0.0,0.92,1.17,0.0,0.84,-0.27,0.0,0.0,0.0,0.0,0.0,0.231,0.038,0.895,1.83,1.932
817,-9999.0,POSCAR122062,0.0,0.0,0.0,0.0,-0.47,0.16,0.45,0.0,0.8,-0.21,0.0,0.0,0.0,-0.89,-0.86,0.0,0.0,0.0,0.0,0.0,0.0,1.486,0.243,0.677,1.632,1.802
818,-9999.0,POSCAR122120,-0.86,0.53,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.69,-0.86,0.16,0.517,0.267,0.922,1.885,1.801
819,-9999.0,POSCAR122440,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,-0.79,0.0,-0.72,0.62,0.44,0.0,0.0,0.0,0.0,0.12,0.0,0.692,0.051,0.438,1.657,1.911
820,-9999.0,POSCAR122567,-0.53,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,0.5,0.47,0.0,-0.62,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.225,0.002,0.82,1.18,1.844
821,-9999.0,POSCAR122856,0.0,0.0,-0.6,0.0,0.31,0.17,-0.68,0.0,0.0,0.0,-0.17,0.0,-1.17,0.0,0.0,-0.26,0.0,0.0,0.0,0.0,0.0,0.555,0.128,0.822,1.553,1.844
822,-9999.0,POSCAR122864,0.0,0.0,0.19,0.0,0.0,0.0,1.12,0.0,-0.85,0.0,0.18,0.0,0.61,0.92,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.191,0.169,0.991,1.997,1.894
823,-9999.0,POSCAR122867,0.0,0.0,0.0,0.0,0.0,-0.51,-0.88,1.08,0.0,0.0,0.0,0.0,0.19,0.64,0.0,0.0,0.66,0.0,0.0,-0.27,0.0,0.736,0.263,0.833,1.776,1.853
824,-9999.0,POSCAR123070,-0.75,0.83,0.0,0.0,0.0,-0.25,0.88,0.0,-1.13,0.29,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505,0.063,0.7,1.861,1.803
825,-9999.0,POSCAR123093,0.0,0.0,-0.12,0.0,-0.56,-0.52,0.0,0.0,0.21,-0.81,0.0,0.61,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.539,0.103,0.593,1.382,1.845
826,-9999.0,POSCAR123097,0.0,0.0,0.0,0.0,0.0,0.74,-0.47,0.0,0.0,0.0,0.18,0.0,0.0,0.44,0.64,0.0,0.18,0.0,0.0,0.53,0.0,0.673,0.152,0.493,1.31,1.848
827,-9999.0,POSCAR123315,0.0,0.55,0.0,0.0,0.1,0.52,0.0,-0.6,0.0,0.72,-0.3,0.0,0.0,-0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363,0.059,1.015,1.491,1.84
828,-9999.0,POSCAR123342,-0.38,0.0,0.44,0.0,0.0,-0.34,0.0,-0.25,0.58,0.0,-0.86,0.0,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.444,0.08,0.686,1.284,1.871
829,-9999.0,POSCAR123691,0.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.0,0.82,0.0,0.41,-1.18,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,-0.21,-0.6,0.351,0.183,0.844,1.9,1.822
830,-9999.0,POSCAR124008,0.0,0.0,0.0,0.0,-0.25,0.0,-0.2,0.0,0.0,0.0,-0.75,0.0,-0.71,0.0,0.0,-0.64,0.27,0.0,0.0,0.0,0.3,0.554,0.058,0.616,1.32,1.903
831,-9999.0,POSCAR124041,0.31,0.45,0.0,0.0,0.0,-0.36,0.0,0.25,0.0,0.99,0.0,0.0,0.0,-0.89,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.418,0.057,1.227,1.544,1.849
832,-9999.0,POSCAR124360,0.0,0.64,-0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.74,-0.12,-0.44,-0.78,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,0.285,0.034,0.596,1.46,1.832
833,-9999.0,POSCAR124602,0.68,-0.71,0.0,-0.27,0.0,0.0,0.0,0.33,-0.1,0.0,1.09,-0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.039,0.614,1.563,1.854
834,-9999.0,POSCAR124772,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.37,0.28,-1.01,1.02,0.0,0.0,-0.22,0.13,0.0,0.0,0.0,0.0,0.0,0.138,0.076,0.543,1.61,1.936
835,-9999.0,POSCAR124776,0.0,0.0,0.34,0.0,-0.9,0.0,0.27,0.0,0.0,0.0,0.0,0.72,1.01,0.27,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.696,0.061,0.864,1.905,1.802
836,-9999.0,POSCAR125558,0.14,0.0,0.0,0.0,0.0,-0.51,0.0,0.35,0.0,-1.2,-0.63,0.0,-0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.221,0.081,0.817,1.579,1.921
837,-9999.0,POSCAR125625,0.0,0.0,-0.19,0.0,-0.15,0.0,0.31,0.0,-0.41,0.6,0.78,0.0,0.0,0.0,-1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.251,0.03,1.109,1.527,1.837
838,-9999.0,POSCAR125630,0.0,0.26,0.0,0.0,0.0,0.0,-0.82,1.1,0.0,-0.31,0.0,0.0,-0.44,0.71,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.742,0.133,0.976,1.683,1.818
839,-9999.0,POSCAR125886,0.46,-0.59,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.45,-0.26,0.0,-0.46,0.0,0.625,0.124,0.572,1.097,1.837
840,-9999.0,POSCAR125890,0.5,0.0,-0.22,0.0,0.0,0.53,0.0,-0.7,0.22,0.0,0.0,-0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21,0.327,0.078,0.728,1.43,1.887
841,-9999.0,POSCAR125943,0.0,0.63,0.0,0.0,-0.46,-0.13,0.52,0.0,0.0,1.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.601,0.099,0.944,1.608,1.803
842,-9999.0,POSCAR126165,-0.26,0.88,0.0,0.0,0.0,0.0,0.3,-0.11,0.0,0.55,0.0,0.0,-0.68,-0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.483,0.06,1.162,1.593,1.822
843,-9999.0,POSCAR126467,0.0,0.2,0.0,0.0,0.72,0.0,0.31,0.0,-0.34,0.0,0.0,0.0,0.23,0.9,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.568,0.037,0.686,1.38,1.904
844,-9999.0,POSCAR126522,0.0,0.0,0.0,0.0,0.0,0.72,0.0,-0.94,0.0,-0.16,0.0,0.0,-0.34,-0.39,0.0,-0.65,0.0,-0.54,0.0,0.0,0.0,0.489,0.14,0.627,1.552,1.832
845,-9999.0,POSCAR126620,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-0.54,0.91,0.0,-0.78,-0.32,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.062,0.801,1.423,1.907
846,-9999.0,POSCAR126931,0.0,0.0,0.0,0.0,0.0,-0.77,0.0,0.8,0.57,0.32,0.0,0.0,0.0,0.23,1.09,0.51,0.0,0.0,0.0,0.0,0.0,0.573,0.069,0.873,1.778,1.833
847,-9999.0,POSCAR127066,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.37,-0.64,-0.81,0.0,0.0,0.46,0.0,-0.18,0.0,0.0,0.0,-0.19,0.0,0.0,0.514,0.109,0.684,1.291,1.843
848,-9999.0,POSCAR127136,0.48,-0.3,0.0,0.0,0.0,-0.12,0.57,0.0,0.0,0.0,0.77,-0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.712,0.144,0.589,1.533,1.877
849,-9999.0,POSCAR127164,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,0.0,0.42,0.68,0.0,-0.35,-0.54,0.0,0.0,1.06,0.0,0.0,0.0,-0.11,0.0,0.292,0.098,0.916,1.565,1.804
850,-9999.0,POSCAR127649,0.0,0.0,0.0,0.0,0.0,-0.28,-0.95,0.97,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.35,0.0,0.13,0.679,0.198,0.577,1.542,1.81
851,-9999.0,POSCAR127695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.27,0.0,0.57,0.0,-0.17,0.0,-0.48,0.29,0.44,0.384,0.11,0.664,1.224,1.892
852,-9999.0,POSCAR127723,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.36,0.0,-0.25,0.0,0.0,0.0,1.03,1.08,0.43,0.0,0.0,0.0,0.44,0.0,0.369,0.118,0.759,1.685,1.873
853,-9999.0,POSCAR127766,0.0,-1.08,0.68,0.0,0.44,0.0,-0.18,0.0,0.0,0.32,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.557,0.048,0.638,1.489,1.807
854,-9999.0,POSCAR127828,0.0,0.0,0.0,0.0,-0.88,0.84,0.0,-0.85,0.0,0.0,0.76,-0.44,0.79,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.106,0.75,2.062,1.903
855,-9999.0,POSCAR127836,0.0,0.07,0.0,0.0,0.0,0.0,0.0,-0.54,0.0,0.0,-0.79,0.0,-0.94,0.64,0.54,-0.57,0.0,0.0,0.0,0.0,0.0,0.506,0.078,0.721,1.682,1.875
856,-9999.0,POSCAR128054,0.0,0.0,0.0,0.0,-0.51,0.0,0.16,0.0,0.0,-0.61,0.0,0.0,0.38,0.77,0.66,0.0,0.0,0.0,0.0,0.0,0.81,0.699,0.042,0.989,1.577,1.822
857,-9999.0,POSCAR128096,0.0,0.0,-0.11,0.0,0.0,-0.76,-1.18,0.35,1.13,0.0,0.0,0.0,0.0,0.0,-0.14,0.0,0.0,0.0,0.0,-0.28,0.0,0.459,0.318,0.762,1.865,1.861
858,-9999.0,POSCAR128131,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.94,0.0,0.74,-1.01,-0.53,-0.84,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598,0.14,0.96,2.117,1.887
859,-9999.0,POSCAR128505,0.0,0.0,0.0,-0.43,-0.06,0.0,0.0,-0.86,0.95,0.0,0.0,0.0,-0.47,0.0,0.82,0.0,0.0,0.0,0.29,0.0,0.0,0.661,0.107,0.707,1.676,1.86
860,-9999.0,POSCAR128787,0.0,0.0,0.0,0.0,0.0,0.07,0.77,-0.19,0.0,-0.85,0.0,-0.81,-0.44,0.0,-0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.609,0.171,1.169,1.758,1.82
861,-9999.0,POSCAR129177,0.0,0.0,0.0,-1.08,0.7,0.0,0.0,0.0,0.22,0.0,0.0,0.4,0.0,0.0,1.19,-0.34,0.0,0.0,0.0,0.0,0.07,0.578,0.032,0.952,1.844,1.808
862,-9999.0,POSCAR129292,0.0,0.0,0.0,0.0,-0.29,0.42,0.0,-0.98,0.27,0.61,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,0.455,0.039,1.096,1.674,1.862
863,-9999.0,POSCAR129460,0.0,0.0,-0.38,-0.8,0.89,0.46,0.0,-0.39,0.0,0.0,0.0,0.0,-0.59,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,0.0,0.568,0.091,0.48,1.546,1.852
864,-9999.0,POSCAR129533,0.0,0.0,0.0,0.0,0.0,0.65,0.22,0.0,-1.0,0.0,-0.78,0.0,-0.74,0.82,0.0,0.0,0.0,0.0,0.0,0.0,-0.31,0.564,0.132,0.947,1.843,1.853
865,-9999.0,POSCAR129595,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.73,-0.32,0.0,1.14,-0.8,0.0,0.0,0.16,0.0,0.0,0.0,0.0,-0.18,0.0,0.378,0.157,0.684,1.809,1.906
866,-9999.0,POSCAR129776,0.0,0.28,0.0,0.0,-0.57,0.0,0.0,0.0,0.0,0.05,0.0,0.68,0.5,0.0,0.0,-0.54,0.0,0.0,0.0,0.0,-1.03,0.645,0.055,0.873,1.572,1.849
867,-9999.0,POSCAR130063,-1.14,0.89,0.0,0.0,0.09,0.0,0.0,0.0,0.0,-0.62,0.0,1.0,0.18,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.391,0.012,0.745,1.878,1.887
868,-9999.0,POSCAR130541,-0.5,0.86,0.0,0.35,0.0,0.0,-0.75,0.0,0.13,-0.68,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.937,0.156,0.928,1.593,1.815
869,-9999.0,POSCAR131075,0.0,0.0,0.0,0.0,0.0,0.0,-0.37,0.0,0.31,0.0,0.52,-0.67,0.0,0.41,0.0,0.0,0.0,0.0,0.4,0.0,0.37,0.388,0.083,0.542,1.191,1.905
870,-9999.0,POSCAR131172,0.0,0.0,0.0,-0.26,0.27,0.0,0.6,0.0,-1.1,0.0,0.0,0.0,0.0,-0.26,-0.82,0.34,0.0,0.0,0.0,0.0,0.0,0.547,0.053,0.524,1.602,1.84
871,-9999.0,POSCAR131201,0.0,0.0,0.0,0.0,-0.38,-0.14,0.0,0.0,0.0,0.37,-0.31,0.65,0.0,0.0,0.0,-0.54,0.0,0.0,0.0,0.71,0.0,0.648,0.191,0.869,1.271,1.831
872,-9999.0,POSCAR131364,0.0,0.0,0.0,0.4,-0.81,0.0,0.0,-0.06,0.0,-0.26,-0.93,0.0,-1.03,0.0,0.0,-0.66,0.0,0.0,0.0,0.0,0.0,0.507,0.01,0.524,1.802,1.865
873,-9999.0,POSCAR131380,0.0,0.0,0.0,-0.5,0.07,0.0,0.0,0.0,0.0,-0.53,0.79,-0.28,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.479,0.038,0.71,1.46,1.885
874,-9999.0,POSCAR131622,0.0,0.0,-0.56,0.0,0.0,0.12,0.0,0.0,-0.36,0.39,0.32,0.0,0.9,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.51,0.038,0.834,1.414,1.83
875,-9999.0,POSCAR131663,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,-0.84,0.34,1.19,0.47,0.0,0.0,0.0,0.25,0.0,0.9,0.0,0.0,0.725,0.109,0.925,1.875,1.823
876,-9999.0,POSCAR131788,0.0,0.36,0.0,0.97,0.0,0.0,-0.91,0.89,-0.6,0.0,0.0,0.0,0.0,-1.05,0.63,0.0,0.0,0.0,0.0,0.0,0.0,1.378,0.22,1.047,2.133,1.829
